date_id,US_Stock_HL_adj_close,US_Stock_CLF_adj_close,US_Stock_CVE_adj_close,US_Stock_OXY_adj_close,US_Stock_DVN_adj_close,JPX_Gold_Standard_Futures_Close,LME_CA_Close,US_Stock_ALB_adj_close,US_Stock_X_adj_close,US_Stock_OIH_adj_close,US_Stock_OKE_adj_close,LME_ZS_Close,LME_PB_Close,US_Stock_MPC_adj_close,US_Stock_HAL_adj_close,JPX_Platinum_Standard_Futures_Close,US_Stock_TECK_adj_close,US_Stock_TRGP_adj_close,LME_AH_Close,LME_AH_Close - US_Stock_CVE_adj_close,US_Stock_HL_adj_close - LME_AH_Close,JPX_Platinum_Standard_Futures_Close - US_Stock_CLF_adj_close,US_Stock_TRGP_adj_close - LME_CA_Close,JPX_Gold_Standard_Futures_Close - US_Stock_X_adj_close,US_Stock_OXY_adj_close - LME_CA_Close,US_Stock_DVN_adj_close - LME_ZS_Close,LME_ZS_Close - US_Stock_HAL_adj_close,JPX_Platinum_Standard_Futures_Close - US_Stock_TRGP_adj_close,US_Stock_OXY_adj_close - LME_AH_Close,LME_AH_Close - US_Stock_CLF_adj_close,JPX_Platinum_Standard_Futures_Close - US_Stock_CVE_adj_close,JPX_Gold_Standard_Futures_Close - US_Stock_HL_adj_close,LME_PB_Close - US_Stock_ALB_adj_close,LME_CA_Close - US_Stock_X_adj_close,US_Stock_DVN_adj_close - LME_PB_Close,LME_AH_Close - US_Stock_OKE_adj_close,US_Stock_OIH_adj_close - LME_CA_Close,LME_PB_Close - US_Stock_TECK_adj_close
1970-01-01 00:00:00.000000011,0.0,0.03597569474253167,0.013218280023769078,0.007807113384170349,0.004152233098271476,-0.005049453186184121,-0.006235847871480914,-0.008236664004342798,0.016414434963173827,0.0062937012305024345,0.010318828916735981,-0.010927456638502283,-0.0027445616130276186,0.943799999999996,0.013716760207955253,0.0011305823702860774,0.0030162158154482402,0.009024827995309775,0.0013695505450431287,0.083676459785016,-0.144432484892155,0.0973695523188796,-0.0440806324197809,0.018925212120622,-0.0226833017549327,-0.0859120076430383,0.0380714873046788,0.0248193199271069,-0.0153634762776363,0.0976245376349069,0.017599373475599,0.0324942508881439,-0.009332099194049,0.0011577624565546,-0.0091686157277389,0.0010707012070972,-0.0297076905574975,-0.0209391957063743
1970-01-01 00:00:00.000000012,-0.04214499135019798,-0.009472702675192594,-0.014171511495609827,-0.006214361581254739,-0.0055390875366734035,-0.0004219409345300259,0.005953242245748182,-0.07387184727968858,-0.007148185353250779,-0.01616336493824846,-0.02160843243162752,0.002520947431328742,0.02443402533728204,-0.3853999999999971,-0.00931355748116557,0.004228336109521105,-0.021314606630693355,-0.010208352520813561,0.02210782573302084,0.0785024822852709,-0.0607434315075875,0.1201509997138942,-0.0188436608465098,0.0567271628999039,-0.0205300531532635,-0.0809995286596507,0.0489640230365008,0.0324695986882749,-0.005992820450543,0.1150265528796509,0.0568358320366353,0.1270252323999349,0.0491708418801684,-0.0377262458311017,-0.0124048824542625,0.006369431868461,-0.0403151384012464,0.0040588911273667
1970-01-01 00:00:00.000000013,0.018948012910783477,0.009472702675192679,-0.026030585929317746,0.0021197305122546747,-0.008136585001754936,-0.0006332454037467165,-0.004958570760542655,-0.016245685923805334,-0.006683666734828662,0.009168020923128874,0.0030923970804425777,0.011925058504985153,-0.011173300598125189,0.31459999999999866,0.012336824172078207,0.0025284463533586906,0.0064776766163114315,0.0007891719665634787,-0.009414998934601874,0.0815137097250781,-0.0637688317346268,0.099283185269611,-0.0071748480323231,0.1058971687659433,-0.0185979534894817,-0.0619729440381976,0.0438447308269987,0.0149803902517941,-0.0108520510160313,0.044780443288268,0.0471067596749483,0.0820838473784024,0.0739959265975946,0.0296920587850503,-0.0509644056086354,-0.0074389993400267,-0.0291816260680358,0.0078242840849366
1970-01-01 00:00:00.000000014,-0.004709565689250946,-0.01184867256591583,0.014542542846150672,0.027159888528909534,0.04472582228904297,-0.00042238648991232795,0.003827348920453789,-0.021609111494589342,0.01383185208807933,0.030420575441611142,0.026396858065839208,-0.000732010866447012,0.014997397036528633,0.998899999999999,0.06198973536313249,0.010883322157393393,-0.010935263576814682,0.005309366148886688,0.012978477092990532,0.1166104648564461,-0.0607480404502535,0.1281987396851223,-0.011618558573453,0.1800905093562263,-0.0298499523434682,-0.0656045223115285,0.0351846499374336,0.0061399662107355,-0.0122977488792252,0.0910925403497202,0.0699558623977308,0.0598778915478381,0.0867411683112868,0.0950610572281746,-0.0657461046889922,0.0229204900333771,-0.0402312635368151,0.0659605323436139
1970-01-01 00:00:00.000000015,0.007068200720286692,-0.009586152095512843,0.014334085177185185,-0.0027095606378934596,-0.00649242724766289,0.00274232847738875,-0.020728352761561597,-0.004679182135945838,0.018901567189600954,-0.0017039772418604715,0.009971377376508465,-0.0005859947428161808,-0.004590673708598951,-0.031500000000001194,0.007593420408295278,-0.017922630402629838,-0.01872352985446581,0.0005870236360025648,-0.008708327891784308,0.1311725224632585,-0.0081394819127135,0.1448989723209791,-0.036424647658437,0.135331678736041,-0.063876128510387,-0.0863911569479887,0.0935163569143616,-0.0275540036715513,-0.0018369300533332,0.0791356326055611,0.0565627658652352,0.0039035901965175,0.0784674914830314,0.1214086182145675,-0.049875810337132,0.0554849893558318,-0.0820609540354288,0.0759384628771482
1970-01-01 00:00:00.000000016,0.023142957217821725,0.0048045627927743645,0.017864291908737253,0.0018071892593779148,0.0,-0.0033762429201699613,0.032263155010027994,-0.00532341357471907,-0.0017488613849999098,-0.013044994936046075,0.0037949601051771482,0.008172841755874386,0.012384649100444194,-1.2032999999999987,-0.026566545707606765,0.00197600628868979,0.018723529854465917,-0.004713798343477366,0.009152871130934392,0.0903917965344273,-0.0336873957971221,0.0066282682726049,-0.0272475322734507,0.0596937236793266,-0.0463843744063668,-0.0551906069699537,0.0390410809102717,0.0117977651895874,-0.0172681478025271,0.1381741766617014,0.0974514006922574,0.0531446195684112,0.0404085615042684,0.1095265430306764,-0.07030674699273,0.0197832920239148,-0.0424234561439576,0.0148629762264934
1970-01-01 00:00:00.000000017,-0.05891888911984125,-0.056663833206345826,-0.028358028837917455,-0.010627923076449624,-0.01379671891111902,0.006531151415660038,-0.0016797316379477188,0.03925436341258903,0.0069771689882390875,-0.009373498435307073,-0.002144016020458879,0.007241161256559474,-0.013535617959520584,-0.4012000000000029,-0.002533876356773259,0.00814496849395486,-0.0006869687586156026,-0.01567722183584614,-0.004008021397538822,0.0979806560229775,-0.0370922873548551,-0.0080367826376425,0.0060865547737105,0.0232109135218707,-0.0515449981684276,-0.0869224997252689,0.041019677739521,0.0433989936722702,-0.0500294645756932,0.0545221374893427,0.1147830782589464,0.0455511990494082,-0.0305433061734367,0.0963939351527692,-0.0813191302928275,0.0237689410359895,-0.0646955098393663,0.027021099454129
1970-01-01 00:00:00.000000018,0.0024386883401391543,-0.033506114471331234,-0.0028761081772855825,0.005716410289439615,-0.0011400343244991986,-0.003997901169226355,-0.007452751925324796,-0.02153030295959246,0.016744601386961572,0.001742381459075644,0.005668453893849847,0.0037447832902248214,-0.004617168648802947,0.5191000000000017,0.007400811151275664,-0.005891446413511347,0.009238236108833198,-0.0001987713786504112,0.007114303016608637,0.1160625062563658,0.0210713726427065,-0.0469834876859114,-0.0110130043554675,-0.0086886124637862,-0.0431793188756884,-0.1127420051198433,0.0728020127623433,0.0449375436092745,-0.0412446297647264,-0.019126809836081,0.096398382395875,0.0461251037918301,-0.0570142302864996,0.031368503991445,-0.0787077497701127,0.0414946036055536,-0.0743683472411945,0.0107887074004125
1970-01-01 00:00:00.000000019,-0.07541843887121355,-0.03602990580009904,-0.03125781869776985,-0.012254608261658407,-0.012156042293181547,-0.007406657497414397,0.0,-0.024150973014468752,0.004871991892628564,-0.022180109906920476,-0.011032667773031992,0.020490187555233144,0.003464873533786257,-1.2504999999999953,-0.01467454196411927,-0.007909645756781141,0.0003403847877125056,-0.02224972915011608,-0.014279582217195158,0.0918702037145745,-0.0142054564162929,-0.0503806189092849,0.0392414506094245,-0.0267791667846322,0.0144886588936581,-0.0613545056257865,0.0220462849571317,-0.0259404517939306,-0.0279272357644555,-0.072023295055825,0.052856362370388,-0.0144624428335494,-0.0677758802542193,-0.0451559575712825,-0.0248711210937566,-0.0164168056488422,-0.0252619512823352,-0.0465187742550604
1970-01-01 00:00:00.000000020,-0.0318299341829687,0.00946750943897151,-0.040480593013772534,-0.019601920588003408,-0.04267122570625672,-0.011321278668999905,-0.0049522563184664185,-0.002779502919301367,-0.06371366030843188,-0.013981203556084612,-0.012858560249185674,-0.015328145694035449,-0.003850601600285257,-0.8023000000000025,-0.012115893727080171,-0.013706668043587182,-0.006490971106378463,-0.02003964993690749,-0.00812278834360424,-0.0574936072466642,0.04808279640353,0.0189835786602036,-0.0146146409035266,0.0068266795821831,-0.0134633403462502,-0.0864578147932934,-0.027801315390874,-0.0013460786685751,-0.0181087501450977,-0.0444386708127267,0.0730717719529025,0.0077710607767566,0.032543284356471,-0.0398684559101856,-0.0535334035799485,-0.0296076320615352,0.0272788770151591,-0.0318979194529424
